cluster,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok,subclass_id_label,class_id_label,cluster.markers.combo,descriptor,neuron_type
5216 Astro-NT NN_2,2.0376414113831287,0.8239244839470755,1.009569225188366,0.8805161179666312,1.6389807045239408,1.4098675868670558,0.8627587106275754,1.1719383803003731,0.8473981744772143,0.00134449127087501,0.4461643366394897,1.062460489903836,2.4804658103934867,0.25901512938167964,0.5828492691471856,3.5790319870325553,1.7676571947149802,0.01981678844177111,2.87196743899214,2.7835332595548117,0.05763684325266318,0.01680509159645723,1.0377002060145382,0,2.7504055981202993,4.392673944757587,1.8596978241871591,1.0320709686153524,3.883559982192327,1.1113260751576175,1.816243665870318,1.84462574948225,5.038022801073081,1.063038673728648,2.1808738365482054,0.15677688312120808,2.5057582449086455,0.9543025447172008,2.980102201003106,4.518569228913308,318 Astro-NT NN,30 Astro-Epen,"Slc7a10,Cyp26b1,Igfbp2,Shroom3",astrocyte-non-telencephalon; non-neuronal cell,NN
5217 Astro-NT NN_2,1.4619880530899991,0.85867651439371,0.7403538155023122,0.6456998393977362,1.45650658250325,1.134495228881435,0.5966888727245757,0.9055826642040198,0.6226507906218239,0,0.33821998977159856,0.6733892223994773,1.8590264082268253,0.2390510669362373,0.39821573751201456,2.9768992403960257,1.4977416691422931,0,2.343732890882254,2.2065341187525984,0.06640192588274801,0.04802179085910712,0.8483951326738676,0,2.5124458583676392,3.8771163574499465,1.5909835938241883,1.141929217926306,2.5998749770566763,1.0018242517689369,1.4623248818356167,1.5007472520745535,4.751765491771322,1.0018865595352635,1.9800525219149097,0.19346042186922532,2.0053977126674174,0.7687991163577106,2.2292872396311214,4.308093206954535,318 Astro-NT NN,30 Astro-Epen,"Aqp4,A330076C08Rik,Fbln5,Mdga2",astrocyte-non-telencephalon; non-neuronal cell,NN
5218 Astro-TE NN_1,1.5599333411241278,0.3279376733385164,1.60382390221032,1.2810615831287324,1.1116056424977772,1.425373765946126,0.6942148727107281,1.155582186881076,0.9130226985921718,0.00264525577701404,0.25217144244734296,0.5581600070647806,0.9481528170863196,0.21518386209646223,0.6126888352228533,2.4493316302657258,1.7567758193781688,0.00463927072993047,2.4557857952415185,2.9914803962942567,0.1435448101094859,0.27401876242189316,0.8606957220953415,0,4.972028754940496,2.6533608158328645,1.425942124038038,1.3726069494277162,4.127291689233617,0.7836758859695927,1.538857513772011,3.12092720282687,3.8440389218387416,1.2506049857186252,4.044940961275726,0.5307573287026439,1.865499847822753,1.7629495118138754,3.663111145231075,6.071085737511143,319 Astro-TE NN,30 Astro-Epen,"Myoc,Lhx2,Kcne1l,Alpk1",astrocyte-telencephalon; non-neuronal cell,NN
5219 Astro-TE NN_1,0.7174279207055683,0.5710598667032751,1.3030062326139424,0.9030543574962586,0.5309751722875298,0.8028276464117365,0.49806146975462734,0.994476952913924,0.633147789484935,0,0.23944919665777337,0.24624633420563924,0.5022087841535093,0.15744731452033914,0.3910753981223246,1.3626109216091622,1.1183606660716132,0.02378432054239594,1.088610834095172,1.852171015702591,0.1394027093831317,0.18337435995040025,0.5248445602251904,0,4.643209859797906,1.53483066529358,0.7191961132208752,0.7923804670802592,3.4954741859730833,0.568069869252224,0.8926509012578997,4.57736432976111,2.933638097329707,1.3161235570539094,3.951300336551814,1.568191920402798,1.3234942537923868,1.3481057954166182,2.979574337624693,5.5364625575553505,319 Astro-TE NN,30 Astro-Epen,"Gfap,Ddn,Myoc,Rasl10b",astrocyte-telencephalon; non-neuronal cell,NN
5220 Astro-TE NN_1,1.7818503777186077,0.23579300894881736,1.1760199575713186,0.29939699172973633,0.818921295079318,0.7675422177170262,0.45130118456753815,0.8181247133197207,0.6510630990519668,0,0.05822448658220695,0.4190105705550223,0.8251661856969198,0.11071446447661427,0.2932844776095766,1.6495046579476558,1.4216095028501567,0,2.412065686601581,2.346425854798519,0,0.298170035535639,0.6382390549688628,0,1.92854621554866,1.8393234664743596,1.2375444282184949,0.6432821606144761,3.099134893128366,0.6405701203779741,0.9945144508824204,1.1317163416833589,3.344406272425796,0.4708214998245239,2.2100772821541987,0.5455252510128599,1.329275116775975,1.3456911318229907,2.324086622758345,3.3623151815298833,319 Astro-TE NN,30 Astro-Epen,"Myoc,Dio2,Lncpint",astrocyte-telencephalon; non-neuronal cell,NN
5221 Astro-TE NN_1,1.4661349183685926,0.47103249024371713,1.9783743375661424,1.3434971895023269,1.0425206032577825,1.4540603112201302,0.7799476713063765,1.2845453651583925,0.943889034816197,0,0.25650865788362465,0.4542775905375578,0.9389309793589068,0.20472927988791953,0.6961954560571787,2.4264439501081196,1.9150473867143905,0.01087865128809092,2.4485873354697714,3.4888098658347615,0.181797899907949,0.2394962182336924,0.9341229185766105,0,5.562451544002611,2.699385137363356,1.5034062019659549,1.2201034779451332,4.494222625810273,0.887906018860486,1.5160516178364656,5.137339748849674,4.369354102076317,1.463947639465332,4.7235774752558495,1.8030712481907436,1.9384801459799008,1.9642838267890776,4.112311558236881,6.187521152107083,319 Astro-TE NN,30 Astro-Epen,"Myoc,Sptbn2,Alpk1",astrocyte-telencephalon; non-neuronal cell,NN
5222 Astro-TE NN_2,2.5324079476603583,0.3144142113932686,1.41673170394528,1.2505048816486941,1.1905199170978538,1.9282178948058344,0.778570895622198,1.7125751123589985,0.5737068566513985,0,0.44107731664440536,0.9052970796174056,2.54902602050264,0.4766249679768634,0.6634900737328333,3.220800054564026,1.524895007616094,0.01654474614030223,3.3071764133167036,3.2023714829876693,0.01689154183893457,0.904054523957555,0.918582116143178,0,3.726136236444801,3.184560436313435,1.3454113145140123,0.912560397141205,3.573569168478756,0.6090224591640814,1.940910083041064,2.322570713033977,4.505701827079275,0.8755618053833452,3.068742956433977,0.43017008229548936,1.6000044270808702,1.2931500739681807,3.3065747233337697,5.220788682055531,319 Astro-TE NN,30 Astro-Epen,"Gm6145,E330013P04Rik,Slc39a12",astrocyte-telencephalon; non-neuronal cell,NN
5223 Astro-TE NN_2,1.9021668434143064,1.1785306453704834,3.1770666599273683,2.504577112197876,1.1868337154388429,4.500486230850219,0.6310854911804199,4.323628950119018,1.7806803226470946,0,0,0.6167251586914063,6.263051176071167,1.3354793071746829,1.1785306453704834,3.897687530517578,1.3267380237579345,0,5.236268711090088,4.149418115615845,0,2.67245135307312,0.6986793518066406,0,4.512338399887085,3.3317304611206056,1.7783430099487303,1.8881313800811768,5.530780220031739,1.230897855758667,3.068999338150024,2.472405529022217,5.804243183135986,1.7866460800170898,3.278995943069458,0.5819944381713867,2.6010790824890138,2.403371238708496,3.4709917545318603,4.523402738571167,319 Astro-TE NN,30 Astro-Epen,"Mcm6,Egfr,Pcsk6",astrocyte-telencephalon; non-neuronal cell,NN
5224 Astro-TE NN_3,0.8328783370796626,0.7574847779356043,0.9969498422815968,0.6448966832279475,0.4884810848856063,0.8486102817163412,0.4288001999572404,0.9196451690411248,0.31663362291529346,0,0.19088569243597028,0.35862569918368103,0.5044271248476455,0.22528704265791416,0.32113438491383656,1.8262289787569648,1.1216774761790755,0.02712775370814832,1.2306808294803189,1.6199187667146469,0.06158458388786243,0.19184748210141123,0.359229450699932,0,2.7818626901615646,2.016944188688727,0.5460677630130921,0.6117311007206117,2.7066476258447474,0.4189271452777929,0.8727730118293835,2.8677075442574904,2.13942830375686,0.902094500926439,2.6509472434880856,0.6207229694490451,1.1525236707800433,0.924624271648108,2.4815404292046455,5.188616913089788,319 Astro-TE NN,30 Astro-Epen,"Gja1,Cxcl5,Ddn",astrocyte-telencephalon; non-neuronal cell,NN
5225 Astro-TE NN_3,1.9343088633804213,0.4442460644662325,1.0801927416562913,0.941018119726604,1.34912144202095,1.4089201236275868,0.8507675517346398,1.2532158672846898,0.7755763600048448,0.001161858895875,0.46932619898433825,0.887957719074505,1.3227458626694577,0.29983644376822033,0.6019625338930522,3.2436548373660727,2.042280612686801,0.01165073628176201,2.9655636146391946,3.122359774821993,0.10346149960518712,0.09084476628910536,1.1498578769584342,0,2.6917268855211915,3.788831059473469,1.5561600368618174,0.9215461452872976,3.956388057472632,0.9552841761729228,1.595289267883515,1.955793664155694,4.5416659711909055,0.9164315239151049,2.13414454776711,0.3321801658886419,2.2604282979950803,1.266777043286336,2.876996411528086,4.698125514581254,319 Astro-TE NN,30 Astro-Epen,"S1pr1,Fam163a,Kcnq3,Kcnq1ot1",astrocyte-telencephalon; non-neuronal cell,NN
5226 Astro-TE NN_3,1.5584568739985507,0.3865903758682081,0.8804697331945687,0.7498463895668008,1.0172342587602456,1.221575298943136,0.5924313807012747,0.9721800798219336,0.510008293558283,0,0.41792217483500776,0.574584298581463,1.094737755164084,0.2429681275591913,0.4588064186820264,3.0680608638411258,1.2854521082204104,0.0086239185757436,2.5694804221183594,2.380720332946955,0.03809601982527073,0.07711494742729635,0.770928023056926,0,2.177154210361671,2.8176772774483516,1.0992370048233913,0.8322554124798119,3.2168995452414255,0.7131956750057389,1.3528981792670922,1.821012973847055,3.2189059788970513,0.7403325628241674,1.891273791086529,0.2176613588187625,1.5692675402221798,0.965186220748128,2.4316641681410713,4.644465162614103,319 Astro-TE NN,30 Astro-Epen,"S1pr1,Ranbp3l,Emx2os,Zic4",astrocyte-telencephalon; non-neuronal cell,NN
5227 Astro-TE NN_3,2.1981565693958625,0.45559628677419006,1.192700799268102,1.1034970648937283,1.5024870119141878,1.5764581314741763,0.8818931680638902,1.197014769633325,0.7200173162292294,0.00188063698165753,0.4616338080220996,1.0417897939268914,1.6776757815448853,0.4861686488683742,0.6153536293485332,3.4693281643870164,2.062991590829082,0.01074857233874435,3.1920975107805387,3.449124098809166,0.03402944165961545,0.07647102228342875,1.273007735814569,0,3.013276851226469,3.764850843021048,1.7127481073788542,1.0103697193379118,4.953556663272191,1.0684124319835868,1.648126715296954,1.9657691158994777,4.173284884374904,1.0534737596635133,2.205620207946078,0.1107255346406766,2.3541463296857974,1.2714025860196283,3.2002011984487413,4.887080102447953,319 Astro-TE NN,30 Astro-Epen,"S1pr1,Crym,Grin2c",astrocyte-telencephalon; non-neuronal cell,NN
5228 Astro-TE NN_4,2.092584216181955,0.3674268620562893,1.2906208038330078,1.1424971083273956,0.7794166422181605,1.4418739233386006,0.5687426005749984,1.3968731759764754,0.9027082585025952,0,0.370063211184655,0.6225761240708609,0.8342140823177796,0.38680287873914915,0.605018331659787,2.6662828509530807,1.5969294477140346,0.00653050873284427,2.6832947196882757,2.8505578798577647,0.06496668201842765,0.2750951403755763,0.6937078939193135,0,4.318038246539363,2.744600548520836,1.1179492594996685,0.693083108078438,3.369676916273937,0.6171738484726418,1.575606744789543,2.574915087150216,3.2993608574760422,1.0145873872908455,3.520877248643615,0.3652332911908991,1.5667514004678202,1.2482566221668376,3.278550192683389,5.622686905190804,319 Astro-TE NN,30 Astro-Epen,"S1pr1,Thbs4,Gm29683,Slc39a12",astrocyte-telencephalon; non-neuronal cell,NN
5229 Astro-TE NN_5,2.210523100133701,0.3099818420903649,1.1641626438224764,0.9246507677964066,0.8680659734570502,1.2267158034547951,0.591486338039265,1.305785601691163,0.5659201333316146,0,0.2998821152444028,0.6165982458600714,1.292129763347828,0.32026681677952773,0.6143671210956451,2.2842666137418957,1.4451541203576566,0.01041224456234397,2.0916997433325606,2.399539305969475,0.04853087285820293,0.4351177517840347,0.6296596274184687,0,4.11650835557866,2.5212535383167736,1.2116737143651015,0.8360831709759355,2.738800680498565,0.6159791378894722,1.3680927515955206,2.446382268434354,3.1297643372805894,1.0107685912010125,2.8991223633829093,0.2155149763336774,1.4537150980121567,1.0640640505535328,3.105473105688453,5.339361940904546,319 Astro-TE NN,30 Astro-Epen,"S1pr1,Thbs4,Hs3st3a1,Sfrp1",astrocyte-telencephalon; non-neuronal cell,NN
5230 Astro-TE NN_5,2.662870506022839,0.440026840419634,1.3749645195954234,1.1277583507781332,1.2915794426667777,1.6011459463877036,0.6807955055372089,1.1853438404434962,0.5449585813157102,0,0.2993593215942383,0.7283889647071243,1.029938964979023,0.27309416033697465,0.7558055769467185,3.0992925395356847,1.6364455130083342,0.00922391008823476,2.916139808952386,3.377032646896146,0.03543667759455687,1.121979317766555,0.8973904636734766,0,4.085692382873373,2.721832790273301,1.342452583583534,0.6988273985842441,3.892127200221339,0.7517604540425835,1.5460750219669748,2.4545282793383225,2.800654233770167,1.056005079695519,3.072708201746569,0.12173788260060844,1.6914092750414045,1.2144181990454384,3.618361327665072,5.772065866923501,319 Astro-TE NN,30 Astro-Epen,"S1pr1,Adamts18,Crym",astrocyte-telencephalon; non-neuronal cell,NN
