subclass,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok
265 PB Sst Gly-Gaba,3.529163906448766,4.1047994954544205,4.507852279303367,1.3890730592242457,3.6769523191870306,3.8216447286438524,1.7213010244202196,3.7483190705901697,2.2040115406638696,0.01696152645244933,0.04034270320022315,2.4483705089803327,5.077397623605895,1.2520837177310074,1.0639007624826933,6.34460591433341,2.2501299088461355,0.020279194179334138,6.855759626940677,5.970757076614781,3.20960627731524,0.55746258769119,1.7012218655201428,0.01702008226461578,0.8665918320940252,3.5747132039906684,2.4877134582452607,1.9448056022326152,6.8350163133520825,1.7727999112062287,3.152163429218426,4.149247005320432,4.779957080096529,1.5608996226076495,3.3987040415144802,4.189631639865407,2.7847578473258436,3.3737156223832514,5.521054585774739,6.0091520694264196
266 PRNc Prox1 Brs3 Gly-Gaba,3.068616358033062,5.707609260169259,4.234352423326812,1.4096179347838798,2.9132684756369485,3.6476824057363246,1.734197840203334,3.282244264644428,2.184459960373649,0.03879042785533153,0.11167821744932746,1.9333502410972205,5.720176256486099,1.2338966322641303,0.7941282491614349,6.304888669591751,2.314566768868996,0.054141481427380636,6.756398073948213,5.58508875248206,2.4198436267184515,1.2205794797326526,1.421296620891042,0.0,0.9607404357325422,3.796720773634249,2.266603130493721,1.7666244472030306,6.463186793083692,1.3711562348108222,3.387262282580355,3.721012418287514,4.398489523978129,1.4401983918934842,2.8928225666937166,3.338796797460013,2.8749242316197305,2.8871427556894123,5.3264037205355015,5.8498480389588075
267 CS-PRNr-PCG Tmem163 Otp Gaba,3.3852801943423856,5.985788514324811,4.187648099835448,1.1828455974866157,3.28216482346028,3.665543337945659,1.64162743221267,3.4072982943706434,1.8159040842096177,0.033279530872360935,0.0936618950576463,2.2185716662945607,4.316728752327763,1.1676973257104721,1.1022504758635325,6.132424367721111,2.4432150266160524,0.10705330760907927,6.773192526605838,5.825101870373203,4.637878627457878,0.8487785193710646,1.6232179589850135,0.0,0.9081909046013485,3.8508202265496037,2.7611222899608534,1.8025010146855311,6.373689779975923,1.884383650304882,2.723009193492235,3.406415682158211,4.4731762002202755,1.6896979852700333,3.052519983826322,3.604517607708855,2.511680371392222,2.823257216449562,5.298459360489786,6.057778450235662
268 CS-PRNr-DR En1 Sox2 Gaba,3.2079992357915508,6.193820472677196,4.5496862121619035,1.2150345343972948,3.7096493047577,3.29664613685978,1.6833393301998498,3.7291123477701418,1.9237911903578713,0.01683376754785413,0.1727058604154841,1.892041828329754,4.152116770694212,0.9866294032060627,1.2129003525551232,6.247773205935232,2.2570497602248443,0.07199010756484134,6.793472000544555,5.914741298703292,3.8206280902594254,1.0594606750321753,1.5834231235948222,0.0,0.8970119274712997,3.8453790505470145,2.786907249819201,1.865638834483795,6.59869038528652,2.17145195735879,2.7641777944063697,3.6034843991047545,4.583953011488856,1.7074059262426033,3.350129898652591,4.117559621289746,2.9548719220327193,3.1089574789557615,5.243370554961788,6.2875957797396635
269 LDT Fgf7 Gaba,3.4210464534174894,6.6782794272762604,4.5285640922999475,0.8743574637562835,3.6109357419141865,3.2110794339600193,1.654095059610418,3.647434880450311,2.291283866911556,0.02699372777536911,0.06383177147057778,1.6592115478954097,4.111466006757656,1.041392679872184,1.0621443543854345,6.296490440880202,2.1460083371377996,0.0494910629316308,6.496404623163158,6.414210730585559,1.8373850506384255,1.0271696414070568,1.282159470963752,0.0,1.0889281029902198,3.386746366362005,2.7082173970467287,2.020367076113763,6.343833119476435,1.9902588690834484,2.8602070232917525,3.720272225895147,4.47618232376274,1.4848985818154055,3.3870832563816817,3.6138033629377224,3.748023517287097,3.2490779677570094,5.4233558671227815,6.8068101917646855
270 LDT-DTN Gata3 Nfix Gaba,3.314331596250997,5.72296099912185,4.851685891561163,1.0984368155041193,4.21907328252923,3.3115864658118186,1.9573148184665856,3.7348043580132435,2.4614776451590648,0.012693664650542946,0.0985177854820622,2.332943391087343,4.3157677739524605,1.2000216077897201,1.404177103660175,6.311941500173262,2.8727288970614726,0.07997189185687643,6.266833696092199,6.251185290691713,4.310885528550202,1.0123909728167808,1.4794003099462907,0.0,1.1517062786952645,4.362142094045618,2.662438532186772,1.9379608960703925,6.683924044351352,2.86210840487688,2.757004848007544,4.281805751629517,5.022639180179848,2.014745190015914,3.831987437988129,3.9166795738310474,3.9558343908112787,3.2311376904788083,5.389534602871867,6.313178921102141
271 NI-RPO Gata3 Nr4a2 Gaba,3.2926511722085365,6.237584303810959,4.111538380228412,1.1518664417466569,3.346458917887423,3.173617277844414,1.7430508616082956,3.481512308869686,2.201796061081412,0.0,0.15553092182618786,2.137324452025728,3.9781219287692564,1.3794020116017127,1.1926995222481134,6.194710495833951,2.5318891662577685,0.06684659338746396,6.65248591787528,5.904635116317509,3.436452050234011,1.3381736563138313,1.5453246116638184,0.0,0.9904584894629673,3.695768046503916,2.4645452379556225,1.8520292669066585,5.970112244371344,1.8551630601833005,2.8289760065328386,3.4232845044260873,4.703954293715392,1.5657793556832518,3.200005372781404,3.5923840030949776,3.2457933448372085,2.9001308670842834,5.316206696395475,6.085721944639196
272 LDT-PCG-CS Gata3 Lhx1 Gaba,3.2611343697678272,5.158644239250704,4.528894035507449,1.1623409857852853,3.49990911663865,3.3046094243475,1.772276545814473,3.820784756819979,2.1001879755112767,0.025152886514183428,0.12202965527129687,2.003382158150776,4.354293821741351,1.3766233925339129,1.149594695662423,6.322384026839579,2.6683276786649825,0.07783948388888681,6.847442627810746,5.938702420365039,3.4579806733045646,1.1646171818963058,1.7082479917745796,0.0,1.041934231845595,3.743548352512524,2.6030012849423527,1.865462017788304,6.374060847776399,2.1146556469176314,2.9067501290667828,3.861882403814535,4.766697518902717,1.8366772367371071,3.4115379223291824,4.03549276989141,3.252262862251817,3.104742487343095,5.32447156331522,6.199376640131148
273 PDTg-PCG Pax6 Gaba,3.120594676299669,5.124002027789186,4.514092170405665,1.067070389703822,3.5912445388050007,3.3509002960977394,1.6589539559198998,3.64109150519809,2.2570978220344977,0.0033768555787988346,0.08225495108965915,2.116030842104365,5.225800972243947,0.8199782719279014,1.1074037238049477,6.1954885445159285,2.4414937411366275,0.08918122902878814,5.909582509414653,6.277707237475594,4.124313217702227,0.8200313169774232,1.3515375359092308,0.001822877362042781,0.9113656742760928,4.160453654816049,2.4157137381922538,1.6749144548894825,6.222498050019781,2.2773447701415916,2.640486469244124,3.743338574104753,4.7352795390385705,1.7492189155204794,3.4727584722742226,3.3428274659104984,3.4443046797601866,2.878456904848057,5.177744289958924,6.034158995281062
274 PDTg Otp Shroom3 Gaba,3.31650598137973,5.709199947750671,3.775644924032654,1.0192912588146832,3.1210103554165465,2.7856668127983553,1.4577459100324308,3.6400007012921964,1.5960181080509392,0.0,0.0877699018549441,1.703902345673744,4.963390786190088,0.9746846961428579,1.0797917357830058,5.815767016315187,2.2132393227607268,0.06001678510518334,6.129350065160276,5.658719006787057,3.2848108518431043,0.708995082658478,0.8111084580079874,0.0,1.1438881865886699,3.1065759686139387,2.735775506257328,1.490067667810828,5.747684466463105,2.0447937847891646,2.6129675867905933,2.9369495632313725,3.615690406209077,1.0493237118324783,3.2985955637300597,3.7997187625371285,2.975523280550894,2.40524084315259,4.951091796415925,5.747860241756056
275 PDTg Otp Olig3 Gaba,3.3674001318297235,4.514461816813611,3.9903937074393707,0.9140208356520709,3.313113868074719,3.0019099744736337,1.5019805966459248,3.6179563095127296,2.26430557885321,0.005249601683465604,0.027380580815794243,1.9708818884456858,6.7066757146049945,1.4909393897423378,1.0259327802183402,5.732749883513645,2.675275410354407,0.14566828524904554,6.102170645165767,6.333820644654839,2.803070182929751,0.705360606137444,1.5214512212244093,0.0,0.8220066469718967,4.220847452603854,1.8867949397315806,1.2680047872379354,5.703809682492217,2.3482960055856146,2.8646194880904114,3.920020598415875,4.983239748682911,1.487740694020129,3.9893347183503716,4.353196733138141,3.7965474715599647,3.0253301844877356,5.420131314825688,6.358568525098567
276 LDT-PCG St18 Gaba,3.2592464445713887,4.9242335972010105,3.9381215099442812,1.0519947506609957,3.178835954265141,3.0857999117762343,1.459939264292255,3.2487798493348703,2.1181314351135896,0.018690558630544047,0.07088960633635304,1.7184602327277063,5.761724578833014,0.9607952719850558,1.1000142483214355,6.060208702436095,2.243582243021489,0.04750058790447507,6.553533239382059,5.801887765009181,2.5140395513182368,1.079188538643734,1.4130662095612103,0.008527886497037285,0.993918301418451,3.2840907724073642,2.516859748463744,1.4105346799986453,5.909978561253173,1.9446323327652062,2.8059253378803595,3.4539527300288952,4.645698556734396,1.4846738838408504,3.3553496193842216,3.8838952886557014,2.9323681143999534,2.66169931879863,5.001844910424632,5.997393386237582
277 DTN-LDT-IPN Otp Pax3 Gaba,3.1737224175949414,4.535235024039194,3.7303006161249472,0.8715522740608311,3.2784525691684254,2.7884013306074964,1.3342133563875946,3.0197042713090063,1.7178178833187405,0.015363696058130864,0.1022231092822061,1.5967048127750532,5.401927758532556,1.0237353271176906,0.9970023157210488,5.978589281120234,2.679300595893042,0.05328374359153426,6.074676334666948,5.69496393485818,3.6000090086139833,0.5581072041457705,1.2663122764326005,0.0,1.0628832915101347,3.4849294657069003,2.3995692135225766,1.242088180708421,5.513125198769517,2.1560914599898418,2.4993590558136454,3.3047240695431515,4.350587109259441,1.5757967248055804,3.375061684357641,3.2976543263963563,3.372821563683562,2.522729433020671,4.866346743120358,5.884943096691204
278 NLL Gata3 Gly-Gaba,2.9767571644191326,4.439831767639104,3.359750660666584,0.9650823339058535,3.0220322417516776,2.801929464740475,1.3533088986891029,3.116846500522029,2.025257786260034,0.0,0.06138714952190427,2.88013847683468,4.210061380897995,0.5039012841064564,0.9698907759067786,6.395541569612322,2.628164069495932,0.058645619963207385,5.953981770216114,5.410556711419655,2.552800130235018,0.9181406149899003,1.2552780091327473,0.0,0.8885840812738794,4.864625810706703,2.3418325586040525,1.4675166650410116,6.300417010801552,1.5730401825730818,2.912339285342363,3.2100427072413646,4.775918499396665,1.4720872714571709,2.7620149685518585,2.347079681654046,3.2708051683258836,2.1218762310752033,5.091221237704701,5.812880093163818
279 PSV Pax2 Gly-Gaba,3.2683212590772053,3.0844849098560423,3.218970154607019,1.0465090108472248,2.378696264222611,3.211726288462794,1.1831159258997717,3.072558103605758,1.943999589875687,0.0,0.0,3.250399711520173,3.23574824665868,0.35393785875897077,0.8893322168394576,6.48621595737546,3.8702453125354856,0.0,5.7235970940700795,5.839643378590429,0.4494560818339503,0.0,0.813352762266647,0.0,1.3414429731147235,5.594399296960165,2.9662442650905874,1.5567457509595295,6.746062478353811,1.3957999362501987,2.9539732378582624,3.3138211161591284,4.065215753954511,1.264579129773517,2.435518608536831,1.9717109702354254,4.679514230683792,1.3882144107375034,4.3940574734709985,6.175873845122581
280 NLL-po Pax7 Gaba,4.223145120284137,4.169837895561667,4.578673306633444,1.302321434020996,2.9991384394028606,3.2152247148401596,1.9582625837887035,2.346548978020163,1.0579297402325798,0.0,0.29782679501701803,3.4030873074251065,5.623871410594267,0.0,0.7046041208155015,6.9126514827503875,4.219460936153636,0.0,5.2595537410062905,6.357671344981474,0.0,0.0,1.2956279586343205,0.0,1.6659711949965532,4.670699932995965,2.027999092550839,0.9559926145216998,6.080339375664206,1.0320861199322868,0.7837035235236672,1.8216415854061352,4.816712014815387,1.402371602899888,2.02010440826416,1.2663185175727396,3.4862155353321747,0.9639946432674632,5.599842183730182,4.119789039387422
281 POR Gata3 Gly-Gaba,3.603243423413627,5.6146116317073,4.990829159941854,1.2558084892321237,5.0019139458861535,3.145766071126431,2.4869166899331008,3.9200845247582543,3.641619878479197,0.0,0.055480069751980936,2.6158376615258714,3.250229654432852,0.40009727960900415,1.5199417373802089,6.421038277541535,3.6719720152359976,0.05202131029925769,5.6931769123560265,6.188980965674678,2.060709114316144,1.1805311758306962,2.3754911181292955,0.0,1.1141780961917926,5.017996594875673,3.48467006864427,3.3439544575123845,7.372458608844612,3.9471735018718093,3.837078375152395,5.3716281758079045,5.295628058759472,2.6032900146291227,4.63886995858784,5.0006558050083205,4.770477512214757,4.0230780251418485,5.824686859227434,7.130851594707634
282 POR Spp1 Gly-Gaba,4.03445268761028,0.4245068376714533,6.505138353867964,1.2495594349774448,4.408945766362277,4.327657894654707,2.819730357690291,4.723044308749112,2.9268916953693735,0.0,0.4595046043395996,2.563805439255454,4.754887407476252,1.1411579738963733,1.3539058403535322,6.580064361745661,6.145541667938232,0.0,5.74908744205128,6.44435319033536,2.8728993155739526,0.0,3.4803093671798706,0.0,2.1815079884095625,7.66754284772006,4.236012252894315,1.839260307225314,7.5730156465010205,3.910549846562472,4.292081594467163,5.609243262897838,5.314277323809537,1.0380216945301404,5.170261989940297,1.5290304855866865,6.486781900579279,6.559052163904363,6.059350100430575,6.965678778561679
283 PRP Otp Gly-Gaba,3.4637857503344036,5.494607479523975,4.52834235506358,1.1882383530383585,4.228774724514539,3.397068004661616,1.7652920165314865,3.7007811364555936,2.1901739429121854,0.015143548069765157,0.06312636889070722,2.6484952807786293,5.243619617895609,0.8622082590594174,1.154515218611368,6.431650996156786,2.8587273679554794,0.11625361082727614,6.674999583122184,6.368103245200141,4.943274810633921,0.9039054424817216,1.6145779383290477,0.010196853989719985,1.392983313314151,4.40031451539471,2.808466489071371,1.9384541855952306,6.618923605902023,2.41741675218152,3.013840541494155,3.946601268082356,4.653361497536051,1.774090182015278,3.714258340064078,3.645399047363005,4.073220804160194,3.180876381801294,5.5729875509057285,6.450126949288095
284 GRN-IRN-MDRNd Ikzf1 Gly-Gaba,3.4375855864548104,6.700796310494586,4.276524488518878,1.2378257818338347,3.772717281085689,3.158861737425734,1.8442771056803262,3.5598693475490664,2.2530813885898127,0.028057028607624334,0.17544694644648853,1.8629541368019291,4.844224575089245,1.122896595699031,0.9860472054016299,6.0122123665925935,2.7539697405768604,0.0,6.980014039248955,5.709419433663531,3.858929762026159,1.2235821747198337,1.3506575866443356,0.0,1.470794299753701,3.4019575060867684,2.964296214464234,1.8931164450761748,6.224476238576377,2.511855875573507,2.3749621757646886,3.9080904140705015,4.919913902515319,1.8944290512945594,3.636899231410608,3.441585420108423,3.2546636898343158,2.781134183813886,5.461948031332435,6.416377494974834
285 MY Lhx1 Gly-Gaba,3.4834439030888604,5.858624534261624,4.888205714396483,1.4411995649531764,4.147596073790814,3.7569552089646154,1.982929418395456,3.89151646733963,2.2109091855143026,0.016411251610522353,0.12653312302877304,2.463552617949136,4.4314986951376385,1.0839403929799625,1.221198553957524,6.371407532420364,3.018706923000593,0.06974899768829346,6.951760423969117,6.198255808398042,4.580322691247752,0.7719451605158186,1.8444258626444345,0.0,1.2124193020231653,4.107902350029972,3.046964992828928,2.2103940580219055,7.041410436661288,2.4049231204877937,3.147031008372761,4.239614749750149,5.0237277509527924,1.863831785755297,3.840591368488998,4.208554913301212,3.6543539261022557,3.556321209576966,5.656068145695307,6.4165611866531185
286 PPY-PGRNl Vip Glyc-Gaba,3.827129965319353,5.971152754390941,5.019048561068142,1.0823571068399094,4.499173758661046,3.7338337302207947,2.0562676594537845,4.3036591550883125,2.7391067059601055,0.11548131879638224,0.30106056437772866,2.59132676264819,4.094369937391842,0.8011723756790161,1.5392041907590979,6.478004346875584,3.113368842531653,0.03946730319191428,7.06239570239011,6.291513502597809,5.749079153818243,0.6714616347761715,2.443655746824601,0.0,1.9756801566656899,3.8484009837403015,3.1185150497099934,2.741916710839552,7.111206661252415,2.8023440294405995,3.4308261590845444,4.2345033445779015,5.081299129654379,1.9567388839581434,4.39922821521759,4.253174615256927,4.136345474159016,3.828874689691207,5.879256409757278,6.82835859410903
287 MV-SPIV-PRP Dmbx1 Gly-Gaba,3.390973530531743,5.202337087353477,4.826038565109479,1.009879178425829,4.225880060586507,3.59266537638112,1.867878109928691,3.6618410515703848,2.26134826759972,0.01139766771231902,0.06900895794639544,2.017977444385099,4.516719845781554,0.8154405449030749,1.2307855019661618,6.463701957186199,3.198020958656337,0.0558303441339521,6.523848472330486,6.439076999212966,3.696090430529858,0.600648892753089,2.26172823385167,0.0,1.258296952448336,4.230877780805812,3.1576861193291292,2.365090289077932,6.666557667334061,2.8233974847912924,3.060805684199241,4.510661922352848,4.857909610518281,2.061454529105871,4.342810351422758,3.8376509630639397,4.492675878353357,3.535319109418693,5.757135161496402,6.603759583895252
288 MDRN Hoxb5 Ebf2 Gly-Gaba,3.5643712275368826,5.254335023335048,5.274297811644418,1.350452503476824,4.409930603163583,3.914636641911098,2.1023746572222026,4.370920955113002,2.861985443660191,0.04567098276955741,0.09056376661573137,2.5467956917626515,5.002194017682757,1.1562631927217757,1.3980518572671072,6.617142151423863,3.298107901300703,0.022729482650756836,7.02176358631679,6.4984088802337645,4.358518848419189,1.1632078014101301,2.1799404750551497,0.0,1.3132969549724034,4.402005761691502,2.8439799880981447,2.3505248532976424,7.143895784105573,2.7770096274784635,3.5895878056117465,4.5425240509850635,5.391817906924657,1.7747769825799125,4.126774351256234,4.749391309874398,4.14761507170541,3.7694095161982943,5.702218752588545,6.55813720021929
289 MDRNd Prox1 Pax6 Gly-Gaba,3.278605417978196,5.13936356816973,4.117140683673677,0.9427475407010033,3.183833020074027,3.678234016327631,1.3557510557628814,3.472481377919515,2.3551057247888476,0.0198395501999628,0.04906028565906343,2.0502743403116863,4.477839567547753,0.6534984997340612,0.6929538136436826,6.341491240546817,1.9278193360283262,0.10525014286949522,6.444951132365635,5.788326978683472,2.2907788571857273,0.7733903022039504,1.2364521798633394,0.0,0.7949557554154169,4.138768750145322,2.4499898660750614,1.2981979824247813,6.103734173093524,2.2155229364122664,2.7210601375216528,3.4425904478345597,5.046383839561826,1.3765481472015382,3.1968586921691893,3.9028270017533075,3.4811700571151007,2.767089319229126,5.242892283485049,5.720110741115752
290 MY Prox1 Lmo7 Gly-Gaba,3.467284859418869,3.9137160068750383,4.925935927629471,1.2972594690322876,3.853682613968849,3.554887462258339,1.6596102547645568,3.645152484178543,2.5414749282598494,0.014620763063430787,0.1090619820356369,2.613652300238609,6.522331050038337,0.6295345389842987,1.148500680923462,6.472445681095123,2.7004085063934324,0.07347716331481934,6.703916264772415,5.994394664764404,2.532963366508484,0.7670801967382431,1.692044443488121,0.0,0.947145174741745,4.4628914666175845,2.3594537311792374,2.096574174761772,7.055711168050766,1.9116882425546646,3.148625312447548,4.4090483826398845,4.979256635308266,2.0696821570396424,3.7716660594940183,3.805721305012703,3.3632892072200775,3.3212701070308683,5.706392748355865,5.963647699356079
291 NTS-MDRNd Prox1 Zic1 Gly-Gaba,3.64849298318489,5.146803683071985,3.9075228307745995,1.239370644583537,3.083381156355781,3.4463591100356528,1.6678334602217697,3.194581582086679,2.166696817124695,0.018362123058890983,0.1233143099450201,2.4737061491908117,6.318100113845146,1.1723875889471767,0.9243774355145223,6.238352130625943,2.4290038089972157,0.06573358909694917,6.609428685422391,5.724938432702908,2.1612144655607874,1.1757114000336146,1.5550961207715055,0.0,1.2629904126413964,3.903031783206066,2.485288855664223,1.4419087342414667,6.32236711747171,1.8854826081918532,2.789374370747775,3.8562885611218323,5.012095859062534,1.8196289657171711,3.0913307010832884,3.59006014373,3.151586596223432,2.709649189692942,5.32563113773478,5.765442076782025
292 MV Nkx6-1 Gly-Gaba,3.2533908060886576,5.966715104175064,5.225615491282265,1.2618442337093114,4.277115163750619,3.6675555436116345,2.12879948720992,3.9479122139372915,2.7818285567955403,0.006176489516624114,0.050913320209995006,2.459181608831358,6.278641806458527,1.246633879043771,1.2688089097445865,6.579128173162353,3.5640896275733254,0.13036039021779905,6.504304063957442,6.526334021076466,2.7860042244758247,1.6285801640471573,2.1367187231966533,0.0,1.7859668765427932,4.730360537579974,2.9182805895055615,1.9453174651793714,6.904079204835232,2.7234872585197665,3.3756453102489687,4.722332474758041,4.948777346865936,1.840975025539878,4.179483980690159,3.9407329195700354,5.303410373393844,4.066461939294383,5.988354162225184,6.709056460257596
293 PAS-MV Ebf2 Gly-Gaba,3.22107731815988,5.047407161134534,4.349141054448828,0.9375288289205163,3.4998372309503303,3.3432300322878676,1.484698283144858,3.021542642549076,2.155268148405362,0.015843598874269334,0.036607969018210354,1.9276285528609183,5.904017917086593,0.9416612396198036,1.0062535496412126,6.235784758086753,2.7450344937565054,0.1028934996739953,6.254103678306647,5.98824445125276,1.4773793018497197,0.5985303341287427,1.7567385963634052,0.0,1.3418272617116438,3.484215304070869,2.6276870967012593,1.7924258307545586,6.260212810799084,2.332493391975892,2.9348428418151045,4.047839822283889,4.300373019264863,1.4437497079899881,3.6709989247068893,3.193263480304617,3.965105762576635,2.864534626861589,5.413339391218877,6.43799367531211
294 MV Pax6 Gly-Gaba,3.216144543105421,4.700630849161849,4.757692786070486,1.0356633758392577,3.9091182052136992,3.630378861777699,1.57148087329377,3.0847503662871096,2.170372651788754,0.008322842204913545,0.0378418083008105,2.316792808782559,5.171827896715353,1.0851642476103176,1.0228778040066313,6.46068412046463,2.7112990804373647,0.08573459169735162,6.429514301470674,6.222905238977256,2.7822918869055115,1.692728291685208,1.6750212401246871,0.0,1.5449687592899457,4.47632554125862,3.0726114903776027,1.8871277677365386,6.745627560173742,2.2798792158071985,2.805551353734903,4.009970500446356,4.6799405257161055,1.6096147580649525,3.6740458826668347,3.8063730580357316,4.50188228573662,3.3346225286063294,5.438863262200889,6.2565843982818405
295 CBN Dmbx1 Gaba,3.3781855736941764,6.217589054615804,4.254625811939611,1.1263569205450965,4.032911189733315,3.6119195969017674,1.7518888985315086,3.254755605743731,2.1379238916144074,0.007153169167824284,0.07676359887504211,2.0563279841830853,5.4504138771173425,1.0916199513236038,1.1375018711503933,6.207381633898938,3.115152270019267,0.18941066619361765,6.72258263333621,6.145839604006073,3.621536448904853,0.6155243523662414,2.1266795111632355,0.0,1.1675923514975128,3.8647162909692407,2.9266277116525634,1.9840851987793169,6.397674897253366,2.5854608901285006,3.253023112746786,3.893645295465559,4.80500589429399,1.9034090205163492,4.121560736234225,3.4275517250214,4.184692905028421,3.2012219737434546,5.4988546964068625,6.706878546206907
296 RPA Pax6 Hoxb5 Gly-Gaba,3.570134468021847,5.824297325951712,3.795264265366963,1.1873747543210076,3.207294021333967,3.3918021328392483,1.8952199738650095,3.4465705425966355,1.9861389654023307,0.014422371273949033,0.055183106944674536,2.345605957366171,5.236524140550976,1.3331852108240128,1.1075564608687447,6.291993714514232,2.098719989969617,0.19589766008513315,6.602785639819645,5.939843413375673,3.0597778856754303,0.8854317877973829,0.9728400387934276,0.0,0.9059722054572332,3.8592790691625503,2.5096184540362585,1.693085151059287,6.156460661263693,1.9961412392911457,2.454571987191836,3.66770631358737,4.632417798042297,1.5589011091561544,3.310027363044875,3.0905563604264032,3.1227182816891443,2.2811792372238067,4.752039626950309,6.296005942991802
297 CU-ECU Pax2 Gly-Gaba,3.6256144841512046,3.1118754069010417,3.5247374216715497,0.6562352816263834,3.7125725110371905,3.258759371439616,1.6509228070576987,2.7495737075805664,1.1277666409810385,0.0,0.0,5.221616395314535,3.547844346364339,0.3143670717875163,1.30962282816569,7.378764724731445,5.461788082122803,0.0,5.48115774790446,6.8167014439900715,0.3119588216145833,0.3480742772420247,2.7443922996520995,0.0,0.33312002817789715,6.941767946879069,3.920583947499593,0.7146983782450358,6.334578577677409,0.6697493553161621,2.592088254292806,3.3770191510518393,4.12688414255778,1.835545794169108,2.2003162066141764,0.7485445976257324,3.8721792856852213,2.116828028361003,5.3889188448588055,5.967301972707113
298 PRP Gata3 Slc6a5 Gly-Gaba,3.0896565784289183,6.641242483474689,4.297621681703536,1.2072351471671845,3.9987813940261328,3.2866391103360906,1.5876853146366567,3.1906107587521304,1.9414831200125497,0.006588108046760772,0.07399236223551148,1.9465965958280935,4.53402015816566,0.6183839104029053,1.2128421953936528,6.256510825130526,2.4462252389119326,0.14511232069750737,6.779776727021074,6.281656863303158,6.110626056873598,0.650465737507996,1.4311237934581393,0.0,1.3906226667611958,4.573687617339235,3.2463142292459586,2.070674145687892,6.440405446723853,2.7933772406098565,2.6256852093355616,3.48840620864037,4.380041286932023,1.639152787917153,3.75515595161715,3.612214851645784,4.348431664472185,2.955302305061724,5.2260888888183255,6.36871860413578
299 MARN-PPY Ngfr Gly-Gaba,3.1473625217165266,7.29542292867388,4.917909264564514,1.5482601267950875,3.6058339135987416,4.107719923768725,2.1313997421945845,5.097994038036892,2.5581360118729726,0.0,0.26999666009630474,2.294139725821359,4.603971915585654,2.9503835099084035,1.684547679764884,5.933426669665745,3.9780139412198747,0.12356987169810704,7.240680490221296,6.58577857698713,6.808200206075396,1.03645179101399,2.5815722346305847,0.0,0.8538365364074707,4.1440582530839105,3.496380226952689,3.45325038262776,7.147756542478289,2.8816918475287303,3.2174481579235623,4.6784279346466064,5.298248537949154,1.5384929776191711,5.394877467836652,5.3932479705129355,4.35193623815264,4.448634965079171,5.6179841075624735,6.495003512927464
300 PARN-MDRNd-NTS Gbx2 Gly-Gaba,3.5707567678430334,6.080472513664365,4.081306348791503,1.1992514417170272,3.202097240152113,3.544266813508545,1.587260600230259,3.4554310437704108,1.968498425992105,0.019084510687567356,0.21276649969765007,2.300482684641911,5.3378266606323646,1.6064658399300482,1.0355314485589442,6.121479203148042,2.4578331742038504,0.05147287772122268,6.509979967639686,5.508885289395078,2.55611669101638,0.45434933066548816,1.8022632447681746,0.0,0.9590688881216295,3.438779024056198,2.420012491167405,1.6256242017664049,6.338236417355954,1.741593030921855,2.6506465140348014,3.6102018553901045,4.56369533184624,2.1962782886668006,3.18179067889508,4.5164774146689615,2.6379482106405896,2.7493629433278666,5.19755872733187,6.079644467145159
301 MV Nr4a2 Gly-Gaba,3.8273855209350587,7.314833654676165,3.555817917415074,1.661704022543771,2.9750924791608537,3.4622559411185128,2.0341997010367256,3.8403249059404647,2.619918932233538,0.0,0.12865212304251536,2.8122629846845353,4.3823166847229,1.2112389973231725,0.9505566869463239,5.975109985896519,1.5332898003714426,0.2892077309744699,7.330049977983747,5.762273502349854,3.8376749583653043,2.5301246234348844,1.3040439878191268,0.0,0.8346222741263253,4.162171391078404,2.2517996515546526,0.9807353837149484,6.618480954851423,1.296502617427281,2.5522571155003138,3.1323616027832033,4.313760117122105,2.429644925253732,3.0597256251743863,4.488658537183489,2.709007522038051,3.2664079257420133,5.423373576572963,6.175533880506243
302 MV Xdh Gly-Gaba,2.3322120904922485,4.703588356574376,5.84760398666064,0.8981506923834482,3.048959275086721,3.489071508248647,1.9229902029037476,2.5734238624572754,2.3915868600209556,0.0,0.10598787665367126,2.496210207541784,5.858450323343277,0.8487035731474558,0.9556538561979929,6.587225536505382,3.7357601722081504,0.0961168905099233,6.141918728748958,6.356069316466649,3.813927640517553,1.1410258809725444,1.923261324564616,0.0,1.2984370688597362,5.123362332582474,3.1643921434879303,1.43322291970253,7.22886077562968,3.1754827400048575,2.9889898200829825,4.415260682503383,4.687111854553223,2.4235609968503318,4.0870108008384705,3.3325534760951996,5.475406150023143,4.558760146299998,5.459475378195445,6.978844344615936
