cluster,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok
2468 PMv-TMv Pitx2 Glut_2,3.4486708861130935,5.532430637799776,3.7016185008562528,1.7812088966369628,2.681040664819571,3.271639948624831,2.051074325121366,3.926613323505108,1.6563117467440092,0.0,0.31560012010427624,1.5075445358569806,4.414604968291062,1.8610118040671715,1.471646213531494,5.343376475114089,1.9440572995405931,0.13919840592604418,6.273403769273024,5.583995613685021,3.24207327916072,0.9305070656996507,1.3171643293820894,0.0,0.6773742895859939,4.6343958341158356,2.1920188940488377,2.8483254157579863,6.406882231052105,1.4443939960919894,2.9268526095610397,4.035134678620558,4.5369452953338625,1.5833595569317158,2.7889578030659603,4.570110829059894,2.051746047460116,2.1018022849009586,5.530892566534189,6.149953798147348
2469 PMv-TMv Pitx2 Glut_3,3.4707911288151974,6.757107359464051,2.3332421466952464,1.6995891234913811,1.330246096751729,2.7064306071547213,2.2161262035369873,3.478940568986486,1.9779597032265586,0.0,0.48493204742181495,1.9584603622311452,5.321125100870601,2.047070831548972,0.7073753349116592,5.062001314319548,1.748005214284678,0.11639849866022829,6.671422321288312,4.534569099301198,4.558277501434576,1.3211183860653737,1.076944984373499,0.0,0.43111691318574497,3.8420550705956633,1.8860202930012688,1.9410655185824535,5.558290368220845,1.2761927940806403,2.248598470062506,2.910660122261673,3.99896837062523,1.4117839922670459,3.123377678824253,4.1718352935353264,2.720143587862859,2.5862019687402444,4.900707557553151,5.554591585378178
2470 PMv-TMv Pitx2 Glut_3,3.1177322425757703,6.244474174178096,2.0191533227188887,1.7802881565432327,1.7497732760900933,2.881140149617671,2.4509960711663155,3.5868035293206937,1.3676457521392078,0.009435020370652565,0.3996394764293324,1.7781119135160932,3.583794191512723,2.212730480139113,1.1964548712559127,5.209672719570591,2.1014367286487587,0.13231320391737436,6.647485216018102,4.679759533600902,3.416875995712111,2.119001189779548,1.4743232356999771,0.0,0.7176206296933464,4.490713135366165,1.9822592872738045,2.2856455335595918,6.1343857507219335,1.6197644654504475,2.4790250393345192,3.6884581672643084,5.01661269469166,1.6229588335210627,3.256082038921686,4.2079197493466465,2.7083048920938024,2.272542328633649,4.927238556339577,5.606606989900712
2471 PMv-TMv Pitx2 Glut_3,3.915449780269261,7.134855879484302,3.439335449768679,1.9194269389131644,2.5117593890559062,3.5342923524605965,2.727140388349547,3.8559131100229975,1.924235228204379,0.0,0.44055341630086414,2.2682088726628438,5.43792079312958,2.577488317976903,1.3134109303899055,5.40609328242114,2.263666225175788,0.13914766102811715,6.942381409833031,5.339982105867706,4.074414226260498,2.0981161533481014,1.6238958809497583,0.0,0.787847051655289,4.873092244141294,2.477494507810495,2.1521914475155572,6.091650936725366,1.7272931868142456,2.5488403356858416,3.8305711128415854,4.863215376860904,2.061118050213278,3.4373716785959956,4.549279514020377,2.6321800416403445,2.3970943036740713,5.2821628081537515,6.194541285507871
2472 PMv-TMv Pitx2 Glut_3,2.9013342199654413,5.92112343886803,3.1686025570178855,1.9093015358365815,1.7645246242654735,2.9018630077098977,2.350260455032875,4.390067059418251,1.3218790169419914,0.0,0.8429158473836964,2.595785149212541,4.013557097007489,2.1914345807042617,0.7802524320010481,5.033195026989641,2.549847964582772,0.3545479281195279,6.930419091520639,5.673575088895601,3.276787116609771,3.3229865616765517,1.8176344263142552,0.0,0.4763375561812828,4.533411445288823,2.5441030551647317,2.082110939354732,5.641242364357257,1.3807295930796657,2.3627427857497643,3.474274117371132,6.075220625976036,1.814309753220657,3.071200839404402,4.5779887889993605,3.2585236121868264,2.2540065173445076,4.940359156707237,5.972827582523741
2473 PMv-TMv Pitx2 Glut_3,3.409268280176016,6.332583596156193,2.7610026992284333,1.875672840155088,2.0805135699418873,2.9537520812107965,2.698682257762322,3.8780520640886746,1.504183000784654,0.0,0.27325721153846155,2.0525921729894785,3.617875601695134,2.1037584313979516,0.8756811802203839,5.80060439659999,2.210534072839297,0.22625383963951698,7.2354222572766815,4.977878665924072,3.545707137768085,2.118807558829968,1.2661784071188706,0.0,0.911325793999892,4.701518812546364,2.3033674432681157,1.8927331273372356,5.729995898100046,1.5762398215440603,2.286388468742371,3.6541751283865707,5.73977845632113,2.3688491188562835,3.5018439247057986,4.102574514425718,2.2640952174480145,2.6168569500629717,5.352772349577684,5.750086507430443
2474 PH-an Pitx2 Glut_1,2.9583034424430994,4.909377033119306,2.472768106642471,1.1385088083854489,1.9221971782091853,2.471301692058345,1.113248614589265,2.8753940532902607,1.1509689726036965,0.0,0.10687960460985065,1.9492420994293462,3.7433046528039253,1.0275803430853487,0.8134751982519997,4.936448623438947,1.218983776238049,0.11252046086158025,6.7571738019626215,5.283643822579033,2.3118220441023074,0.9086002666878765,0.7688455191879896,0.0,0.776613152319469,3.8125599879334993,1.7913535076525946,1.583909697363747,5.00860225667096,1.1536104295818943,2.9786294812402545,2.9189684969203022,3.856904622319609,0.9286050744537436,2.35133627390017,2.386795238837884,1.8421566661761957,1.7057115648358006,4.5950929553372335,5.567647843010095
2475 PH-an Pitx2 Glut_1,3.0254357821905793,5.957156907266645,4.338600649762509,1.677397749317226,2.5621263091243915,3.56708940107431,1.6861946191360702,3.694218478985687,1.809576710658287,0.0,0.18383674835091207,2.1998092167413055,5.821354417658564,1.145655788592438,0.9081469080341396,6.056464828662018,1.8254922325931378,0.03408676474841673,6.76257335605906,5.800088302413029,2.9432368100579107,0.8843141776412281,1.5713466921849037,0.0,0.945114630371777,4.247016600708463,1.9447940819299043,1.9046321199901068,6.290127900109362,0.9880946429807749,3.054592125451387,3.3855735472778776,4.901204247972858,1.076834479374672,2.6452422391122847,3.739861958062471,2.503891962677685,2.485843178051621,5.025637551919738,5.8303483884726
2476 PH-an Pitx2 Glut_2,4.140175202797199,5.503936677143492,3.2896918263928643,1.464351777372689,2.4415922987050025,3.379249778287164,1.3699238218110183,3.250978338307348,2.047302410520356,0.0,0.0,1.1742806352418045,4.239362198730995,1.5457676936840188,1.1241576260533825,6.370880233830419,1.8366218846419762,0.19609653538671032,7.320380095777841,6.170853228404604,2.2437872968871018,1.3093474897845039,1.1887195603600864,0.0,0.8475031688295561,4.129616737365723,1.9650661040996682,2.3687473987710885,6.060979333417169,1.1886997880606816,3.4988595699441842,3.5317383470206427,4.633868908060008,1.0430117228935505,1.966684785382501,2.9746796262675317,2.3697573809788146,2.4718379645512023,5.348359987653535,5.717759255705209
2477 PH-an Pitx2 Glut_2,3.4475785538002297,4.838819241397595,1.6019029869604362,0.947347951313806,1.164978095463344,2.811273171157433,1.1064097692096044,2.6656668526785716,1.2150573074502289,0.05892463462062614,0.14278949253142825,1.7663448475025318,2.7281698171423856,1.0209974233435575,0.5138246117445527,4.7446721621922086,1.423649550745727,0.07078218964672593,6.940518719809396,4.351875900591492,1.4753525597708566,0.3899587928933441,0.5814248165756306,0.0,0.4666487249747786,2.6733770067729647,1.435417377128803,1.4715343076716025,4.52166417036107,0.8412887154432832,2.781413915926817,2.3742334073182767,3.548555195016205,0.9148359197788137,2.50190536811869,2.797326716165694,1.8220648059138544,2.0083505968568187,3.879650512069621,5.343245700553611
2478 PH-an Pitx2 Glut_2,4.0293687891077115,5.808487468295628,3.7443896222997597,1.4109773812470612,2.5480770711545593,3.6043094705652305,1.2500736978318956,4.195925324051468,2.0202781712567366,0.0,0.18145103807802554,2.6538731257120767,4.619222764615659,2.1744775242275662,0.816814970087122,6.063276167269106,0.9423744943406847,0.16631843425609447,6.8409109822026,5.719977343523944,2.92259262226246,1.7315365473429363,2.2574633139151112,0.0,0.1754524619491012,3.9035325050354004,1.796005920127586,2.3675553180553295,6.546133200327556,0.5694968965318468,3.1992696126302085,4.180522618470369,4.62650583408497,1.7778949384336118,3.5790954342594854,4.263382629111961,2.517205803482621,2.689701539498788,6.0761422581142845,5.605453243962041
2479 PH-an Pitx2 Glut_2,3.4876534938812256,5.968771009734183,3.9141085147857666,1.5277608091180974,2.285818909153794,2.516431440006603,1.6559156287800183,3.1511645461573745,1.3333124030720105,0.0,0.3686173829165372,1.9171273997335723,3.7589866970524644,1.4321491212555857,0.49533883008089935,5.679413361982866,1.7617029782497522,0.0,7.120515404325543,5.0430285063656894,2.3255277619217383,0.9844061389113917,1.6175706892302542,0.0,0.865661823388302,3.8618860316999033,1.8906179124658757,2.033493439356486,6.728158914681637,1.492714549555923,2.5417438998366846,3.0057633356614546,3.9869880893013696,2.1936668916182085,2.4191724170338023,3.68755401987018,2.29059708479679,1.9091597831610478,4.62329583457022,5.58346515713316
2480 PH-an Pitx2 Glut_2,2.9095233843876764,4.693121961446908,2.02804452089163,1.106662471477802,1.9369043643657977,3.575770451472356,1.4399528613457313,2.737420107768132,1.7553737493661734,0.0,0.12080360192518969,1.7014815880702092,2.365219754439134,1.275640054849478,0.8299969563117394,5.424676814446083,1.7146232238182655,0.10773915144113394,6.8194733362931474,4.646141488735492,1.74365847660945,0.627702338878925,0.616393492772029,0.0,0.7380835349743183,3.8730289899385895,1.919949432519766,1.2777214527130127,5.20571636053232,0.7564851137307974,2.4712966038630557,3.290335783591637,3.4244512447944055,1.317208194732666,2.0344001366541935,3.47390933403602,1.862958552287175,2.0311452535482553,4.058907901323758,5.117885237473708
2481 PH Pitx2 Glut_1,3.1928078863355847,5.849379062652588,2.6253582239151,1.1979374421967401,1.4177357620663114,2.9258437620268927,0.9991814957724677,2.899669733312395,1.3430833485391405,0.0,0.2398364543914795,1.5018146567874484,3.239246951209174,0.5892864598168267,0.7159445219569736,4.966969013214111,1.2015135155783758,0.06711849239137438,6.471719258361393,4.831936591201359,4.268964721096887,0.8586549891365899,0.8304966423246596,0.0,0.3568085961871677,3.103130645222134,1.5491543743345473,1.6353390945328607,5.597852793004778,1.2773840294943914,2.5121176507737903,2.6233104003800287,3.611421730783251,1.5266109506289165,2.8659468756781683,4.763652642567952,1.9813003142674763,2.096358173423343,4.116706828276317,4.859732800059849
2482 PH Pitx2 Glut_1,3.391636839007387,6.285419166678249,3.851890606455284,1.3774046850676585,3.1429102822105484,2.792677378890538,1.6645269960460096,2.3959184070624926,1.2526643724724797,0.0,0.062448378836754526,2.3931111534043112,3.0127923228953146,1.5936541037984413,1.3524311981578865,5.527698205249144,1.7787527613120504,0.0,6.761449167043856,5.256238040357533,3.5300116114097064,1.1647683417443002,0.6667213628787806,0.0,0.8169946528897427,3.6590914537410923,1.9759995630472014,1.8240884176575312,5.592050915897483,1.8230489409796082,2.4982383274795987,3.591043755559638,4.073715913413775,1.3140807387852433,2.9085607811956122,4.413341833813356,2.3097520346688754,2.390559465578287,4.493276699934856,6.361639433568067
2483 PH Pitx2 Glut_1,3.357312167983457,5.6548065564718595,2.975411903427308,2.206099676798625,2.66809537611812,2.5107760601733102,1.2574658106608563,2.7228438423340577,1.7310709436255765,0.0,0.332784836550793,1.7250758423862687,3.4690071416188437,2.0251610020557083,0.5492963618542774,5.204291372414095,1.5666126572942158,0.05678588223744588,6.952699868075819,5.332328761916563,3.537912730711052,0.4096918623131442,0.70754778528788,0.0,0.2769050885395831,3.9022178075399743,1.7152306430311088,1.8640966760106834,5.354365957788675,1.1822055391518467,2.510906742279788,3.555046506674893,3.437105638435088,2.0926804887243065,2.3683671606592385,4.0756681913352875,1.9086227704243488,1.7948589267500912,4.965313698872026,5.920336016689438
2484 PH Pitx2 Glut_1,3.2376970721454157,5.968695623118703,2.8759429716482394,1.3521187043771512,1.759454823121792,2.4661809918357105,1.3437722543390787,2.6851267262202936,1.5233084951959006,0.0,0.15568551929985605,1.9668461418733365,3.5063165324490244,1.4930079419438431,0.9843120676715199,4.647427574890416,1.4576266248051712,0.052038483503388196,6.455284339625661,4.57059443142356,3.773400257273418,1.7306127431916027,0.8340953690249745,0.0,0.5538958078477441,3.8254035100704287,1.7715678200489138,1.6968425846681363,4.865803765087593,1.0319324513761008,2.069604973967482,2.9412942514186953,3.629368104585787,1.28495192527771,2.704651274332186,3.5382425014565633,2.068981590794354,1.9614119093592575,4.521644797266983,5.542744236748393
2485 PH Pitx2 Glut_2,3.4969602875542223,5.851112378271003,3.557743980173479,1.2199752686316507,2.3067391080814494,2.8195350808009767,1.9464138652149,3.1026479999224343,1.9437350646445626,0.024447842648154812,0.11925577699092396,1.7870078348276908,3.9338545109096326,1.2779121529637723,1.0922826502406806,5.006866376650961,1.7737050971441102,0.083601643118942,6.690890846545236,4.698274814245994,4.739755936881952,1.134147387324718,1.1801657132935106,0.0,0.7535927201572218,3.7025673561974575,1.8202149162166996,1.9125776599373734,6.038588947371433,1.1077497868161452,2.2776228790743307,3.340619302109668,3.5606056315857066,1.484198083480199,2.659051587707118,4.370832675381711,2.4420894964745172,2.2167133411817384,5.024378124036287,5.973933554009387
2486 PH Pitx2 Glut_2,3.716739292802482,6.279799242129271,3.6699304197026397,1.6083013326272197,2.6754445646001006,3.447522067475593,1.7555844317907574,4.116552654354051,2.378670300560436,0.0,0.07305764603888852,1.639328863428927,4.112507644741014,1.8980117118221589,1.230843371358411,5.91853064504163,2.193864668922863,0.06575864484940452,6.933103731308861,5.668360638892514,4.168678530331316,1.1576612845234486,1.4193954495177872,0.0,0.5350919098689638,4.106393671583855,1.761937760758674,2.39861597411934,6.105795586246184,1.233368870855748,2.564702634153695,4.0916133036558655,4.646634841787404,1.3988083614700142,2.806338891215708,4.629467136558445,2.613944494861296,2.8970671028926454,5.110007834160465,5.953448536752284
2487 PH Pitx2 Glut_2,3.818468306745802,5.457131445407867,4.011671074799129,1.9823397823742457,2.320439193929945,3.312546057360513,1.2876502190317427,3.512503377028874,1.808827987739018,0.0,0.0,2.041725218296051,3.8399619119507924,1.567742986338479,1.1387213127953666,5.678775225366865,2.1555642655917575,0.1684888686452593,6.488000963415418,4.8146074669701715,3.5281624794006348,0.8753360084124974,1.2741616879190718,0.0,0.42351306336266653,3.1052522489002774,1.3763205579348974,2.1479773776871816,6.413711701120649,0.9446811505726406,2.6669178860528127,3.7371052162987843,4.344942918845585,1.5973713397979736,3.310920945235661,5.69015098469598,2.3270730461393083,3.0790880918502808,4.8644537925720215,6.284275361469814
2488 PH Pitx2 Glut_2,3.624584918551975,5.578209336598714,3.525846576690674,1.9328174908955893,2.9721700032552083,3.3912898381551106,1.8356374634636774,4.2098675727844235,2.4174805005391438,0.0,0.09121501710679795,2.5010402785407173,5.528075801001655,1.3570836702982585,1.2477629979451497,6.0290417883131235,3.219358030954997,0.0,7.150971677568224,6.206521309746636,5.006696054670546,0.7406570434570312,1.437881236606174,0.0,0.874514971839057,3.4093752649095324,1.920173782772488,1.8053902626037597,6.53055903116862,1.0076938311258952,3.2622440020243326,3.898423777686225,4.683388657040066,1.2185829798380534,3.7148949517144096,4.252108626895481,2.360381995307075,2.416223398844401,5.277576658460829,6.275791464911567
2489 PH Pitx2 Glut_2,3.659936663392302,6.0734383905088745,3.093571526663644,1.599570210877951,2.075045313153948,2.9459239198015883,1.9036516229827682,3.315599063774208,1.7450454606638326,0.0,0.13734925257695185,1.9075170523160463,4.420047701179207,1.8233656929684925,1.225111613025913,5.7194599455053154,2.254834127116513,0.0,7.420224437465915,4.759286998154281,4.696739178199272,0.9333320283270502,0.8878045763288226,0.0,0.5631442255788035,3.19902017209437,1.3850498571024312,1.7669346905373908,5.951660041685228,0.4827522178748985,2.339218535980621,3.7541119913002112,4.033732219175859,1.253737904808738,2.722098208093024,4.599767845946473,2.155188187376245,2.770829753442244,5.708505423038037,6.151441214920639
2490 PH Pitx2 Glut_2,4.091764640808106,7.308232212066651,5.283915535608927,1.8730305353800456,5.010956223805746,4.641681162516276,3.081472380956014,4.093598556518555,2.945339790980021,0.0,0.0,3.0574268341064452,5.40313868522644,1.441115919748942,1.2673211256663004,6.1107226053873696,3.3664910793304443,0.0,7.447409089406332,6.263175296783447,5.774242226282755,1.7475221633911133,2.4333914438883464,0.0,0.7796141783396403,4.762005217870077,3.3179736137390137,2.5138235410054524,7.338429387410482,1.5095776081085206,3.7586957772572833,4.695539649327596,5.2924267768859865,2.4861480553944904,2.807014830907186,5.032241217295328,4.409637880325318,4.181530570983886,5.84004332224528,5.765389696756999
2491 PH Pitx2 Glut_2,3.9458215728638666,6.1009672936939054,3.9519223939804804,1.4018923933543856,3.759499254680815,3.3591180528913225,2.743402079930381,3.7874606828840953,2.356249790343027,0.0,0.32753402846200125,2.5889897157275485,4.986126104990642,1.9853316677941217,1.4086113392360626,5.539637989468044,2.05947532729497,0.14293419747125535,7.211527256738572,5.95545926926628,4.934987442834037,1.7622320046500555,2.1628610217382036,0.0,1.0870927288418724,3.8554451238541376,2.3513396618858216,2.700223135569739,6.686440846276661,1.6993717352549236,2.995227881840297,2.9548355322035533,3.9242796481601774,2.020441346698337,2.5562751936534096,4.968248518686446,2.532232220210726,2.9440478294614763,5.644421933189271,6.247625827789307
2492 PH Pitx2 Glut_2,2.953146708213677,5.739881333658251,3.5750242411080055,1.3991091534242792,2.0640599444761114,3.301411398386551,2.03891220335233,3.02922231868162,1.4649840128623832,0.0,0.23622636067665229,1.7115295701107736,3.9216293601666465,1.3172912638066179,1.3053204487946073,5.3379224963107355,1.732686661057553,0.0,7.141820083230229,4.5367492538387495,5.299010272753441,1.154749357094199,1.0891252816733668,0.0,0.882438502069247,3.3613974684375827,1.6336820408449335,2.424583976551638,5.54766522827795,0.9701697988025213,2.9317092087309238,3.1729009070638883,4.254519628266157,1.6913465685763602,3.0865167642043807,4.979378902305991,2.7855512974625927,2.169743509615882,5.183882745645814,5.769633854849864
2493 PH Pitx2 Glut_2,2.948723021973955,6.452531023228422,2.7253482392493713,2.4717574423932014,2.274192688312936,3.7722584744717214,1.9559315011856404,3.830971636670701,1.5253703036206834,0.0,0.08577750591521567,2.407004894094264,4.163384518724807,2.051325128433552,1.077932652006758,5.764798489022763,2.6973271167024655,0.0,6.731882430137472,4.778728616998551,5.190261019037125,1.8399196989992832,1.383998231684908,0.0,0.8316716843463005,4.497463449518731,2.092136210583626,3.0629062043859605,6.685189521059077,2.2559928285314683,3.306357870710657,3.544768952308817,4.726228825589444,1.623986487692975,3.507732259466293,5.272752711113463,2.2772441721977073,2.653551071248156,5.586598913720313,6.3413890879204935
2494 PH Pitx2 Glut_2,3.794074436513389,5.704864635700133,3.5831166709341655,1.3747820796036139,1.9169369848763071,2.6560701393499606,1.5618758899409597,2.406670058645853,1.874257884374479,0.0,0.26590078051497296,2.131281678269549,3.449405955105293,1.8972694757508068,1.257442154535433,5.165983281484464,1.946286794615955,0.15670578072710736,6.347116720385667,5.049596716717976,3.9515163084355795,1.2449433919860096,1.0366488375314853,0.0,0.8596677954603986,3.455697263159403,1.8146464999129133,2.267354040611081,5.969016592677047,1.5324714358259992,2.3379319063047084,3.1120297676179467,3.5967013254398252,1.1687051203192733,2.6854375048381525,5.2487370328205385,1.8464328835650188,2.716063964657667,4.795821567861045,5.874352548180557
2495 PH Pitx2 Glut_2,3.2962796868396405,5.312953969009784,4.011567652726374,1.3324417026103044,2.563591319973729,3.202002088562781,1.5316336335254317,2.6858979553735556,1.8207180920769186,0.0,0.16669563085091213,2.2837793526529264,3.521243259686382,0.952326702470539,0.866959639957973,5.704156943729946,1.4233964150693237,0.0,6.313060784540257,5.011383132774289,3.014056810811788,0.47993641540783794,0.9173898216055221,0.0,0.5524119609544257,3.3108559616473543,1.4159840295294754,1.957032227716526,6.321204962850619,1.5009886797736673,2.3000734633758286,3.5379697855781105,3.454639354673754,1.2445326252143925,2.961841370879101,4.6274716713849235,2.2820028256969294,2.6095152181737564,4.293599593539198,6.114162613363827
2496 PH Pitx2 Glut_2,3.6580231363123112,4.314626238562844,3.182209777832031,2.0107374408028345,2.2929100773551245,3.328035072846846,1.5644947398792615,2.9462584365497935,1.4705977179787375,0.05074019432067871,0.17755572145635432,1.7944171472029253,3.466304250196977,1.8547151002016935,1.455125128139149,5.258968622034247,1.670395955172452,0.045477437973022464,6.791736689480868,4.986159979213368,3.666960759596391,1.8195178682153874,0.9168338905681264,0.0,0.5074066508900036,3.88440748128024,1.7568182468414306,2.152368181402033,6.62758995402943,1.6171517155387185,2.3211725668473675,3.400564267418601,3.4073611692948775,1.2690548810091886,2.9174054839394308,4.8232427380301734,2.536289423162287,2.4793986970728095,4.776944797689264,5.888256268067793
2497 PH Pitx2 Glut_2,3.5870277614593506,5.765805459976196,3.8121495857238767,1.4667252311706542,2.2227101917266845,2.648201524734497,1.6419697704315186,3.0134870014190676,1.5241072120666503,0.0,0.18169090270996094,1.772058012008667,3.3474779987335204,1.2239988956451415,1.0681096115112305,5.288158061981201,1.703750732421875,0.04667597007751465,6.347157583236695,5.149615997314453,4.266307920455932,0.774022798538208,1.0673439235687256,0.0,0.5406120147705078,4.179050037384033,1.4678132514953612,2.2455615882873534,6.20285736656189,1.0992567481994628,2.248422187805176,3.914499156951904,3.806805099487305,1.2754157848358154,3.2185556411743166,4.745802597045898,2.676466306686401,2.7598757438659667,4.963358022689819,5.807991806030273
2498 PH-LHA Foxb1 Glut_1,3.836921830972036,5.447262225051721,3.847933702170849,1.3732322826981544,2.3950617785255113,3.213789160052935,1.4455529203017552,3.0111614589889846,1.9799055606126785,0.0,0.10858172178268433,2.3739779318372407,3.9256942495703697,1.3168665717045467,0.8735239009062449,5.7679202283422155,2.056605358918508,0.055947999159495033,6.866937515636285,5.153474969168504,3.780520014464855,0.8661250025033951,1.3750340739885967,0.0,0.6827523658672968,4.043039786318938,1.9355280920863152,1.327089178065459,5.633197446664174,1.3475478713711102,2.337943216164907,3.1165034249424934,3.6767428815364838,1.3756867224971454,2.3820396413405738,3.7531152392427125,2.161509948472182,2.479443488021692,4.876117174824079,5.448845190306504
2499 PH-LHA Foxb1 Glut_1,3.362140407749251,5.204135291716632,4.122268143822165,1.2879836138556986,2.3045045675015916,3.416469924590167,2.2153670086580166,3.1890466119728837,1.974905621771719,0.0,0.09441419208751005,1.8114177759955912,3.7959464952057482,1.161558618732527,0.722013136919807,5.647742593989653,2.18850385908987,0.05018135145598767,6.8883539788863235,4.786553467021269,2.8013561613419475,1.1296173450993556,1.204743273117963,0.0,0.8319105400758631,4.300379893359016,1.5060237529231053,1.3646957827549355,5.792528666701972,1.6718815822227329,2.381458965002322,3.6847069029714548,3.8345387916938933,1.446885436188941,2.4525499951605703,4.136847594205071,1.4825802737591314,2.2237971202999938,4.853917360305786,5.4681584928549976
2500 PH-LHA Foxb1 Glut_1,3.061443667858839,4.801178943365812,4.274260189384222,1.4084620214998722,2.2784305065870285,2.7214117869734764,1.326643954962492,3.3846758641302586,1.5459842011332512,0.0,0.08488743379712105,1.6937749534845352,3.508851695805788,1.006681501865387,1.298740029335022,5.106275711208582,1.2073185443878174,0.0,6.499886609613895,5.414170615375042,2.966539740562439,0.4530750401318073,0.9894023537635803,0.0,0.6269560381770134,4.146337706595659,1.8814220242202282,2.4868225753307343,6.2504526525735855,1.4458974301815033,2.4335392117500305,3.3044268637895584,3.7094004303216934,1.1952229514718056,2.9129280857741833,3.780157245695591,1.818336308002472,2.0529144778847694,4.483122192323208,5.115654356777668
2501 PH-LHA Foxb1 Glut_1,3.5435342972095194,5.922137640989744,5.110482880702386,1.4527010321617126,2.804694074850816,3.312582538678096,1.3849303126335144,3.7841424208420973,1.6679568565808809,0.0,0.09903501547299899,1.711957954443418,3.5637504045779886,1.338596224784851,1.0193496438173146,5.975403423492725,2.1121607560377855,0.0,6.517984303144308,5.459153583416572,3.8674808878165026,1.1618849268326392,1.7841534201915448,0.0,0.9983437886604896,4.082131816790654,2.0377701199971714,1.4837212883509123,6.687338998684516,1.666458478340736,2.551717134622427,2.8131813819591818,3.6352553275915294,1.9289183891736543,2.605118847810305,4.1383980466769295,2.1070569432698765,2.492484198166774,5.577633610138526,6.129870909910935
2502 PH-LHA Foxb1 Glut_1,2.9482768723944655,5.2472962331371145,3.803916979236763,1.5632407965780306,2.2529832295009067,3.3575456322742108,1.5283627790563248,2.8027086899060163,1.5204741534064798,0.0,0.1697591012265502,1.9958474776324104,4.4728585852294405,1.3372414372548336,0.9983867396827505,6.070433051646257,2.0450986974379597,0.18704793833884872,6.684011287048083,4.949057883575183,3.0572285371668197,1.1944490761316122,1.283423339619356,0.0,0.550240492620388,3.166540025662975,2.168860832182299,1.657204259343508,5.820707269075538,1.9109806974394983,1.9789860388811897,2.700335626842595,3.4326977048601424,1.1412347424931888,3.1664978355920614,3.783766982936058,2.2173077919903923,2.7997001920427596,4.509718546346456,5.309343105604668
2503 PH-LHA Foxb1 Glut_1,4.124280164116307,6.500935040022197,3.405012519736039,1.450422073665418,3.1670636628803455,3.47461011535243,1.419558556456315,3.6405102955667594,1.696841465799432,0.0,0.3325393137178923,2.07192557736447,2.9445727185199133,1.9809941429840892,1.0828829940996672,5.880691176966617,2.3846283962852075,0.0,7.259326683847528,4.666655929465043,5.7502084029348275,0.4770378313566509,1.889555159368013,0.0,0.7762509521685148,3.982895907602812,2.8188924412978325,2.589292940340544,7.073242764723928,1.7977458677793805,3.400329640037135,3.930487733138235,4.126296074766862,1.5172475827367682,2.8563058815504374,4.424648033945184,3.278204039523476,3.1555705823396383,5.4427830169075415,5.786727754693282
2504 PH-LHA Foxb1 Glut_1,3.223737284822284,6.492219547055802,4.426424530317199,1.018588605916725,3.18662347433702,2.8834458477092237,1.8448762983646032,3.7348201679733566,2.4281765290026396,0.0,0.1926160398519264,2.076452858043167,3.156153957798796,1.7325775578336895,1.133332927272005,5.868539927140722,2.3883003288844846,0.0,6.959830886912796,4.605778235309529,3.125467021510286,1.2332343605329406,1.727573943587969,0.0,0.5772293648629818,4.115477049125816,2.1973558911737405,1.519819583532945,6.416772473533198,1.9169798617093068,2.8312463220560327,4.039290221232288,5.176770129293765,1.3639197979333266,3.3401679362890855,5.244089909319608,2.6006179935527296,2.9598060463959315,5.17983117193546,5.8695600347698855
2505 PH-LHA Foxb1 Glut_2,3.4950053518181603,4.3945981082537315,4.2396719629401405,1.3502854479859208,3.4944125958625842,2.579978415508144,1.2951640672241616,3.048155058298679,1.6502015653824964,0.0,0.10457780345386228,1.9424834535611386,4.150182626105302,0.5484761212835249,1.0164605576470989,5.844905828008589,2.1969841489728714,0.0,6.112500455995269,4.910853310136606,3.912001638223004,0.41255583036814303,1.267665653039288,0.0,0.6940082398471453,3.34882170632975,2.143517266835598,1.5807273498434105,6.309164006189005,2.267448881604024,2.14129600303852,3.496511798820748,3.8239468359789313,1.389195341148124,2.652880646535103,3.434759468432294,2.7604435863873817,2.362720236872995,5.413288748027473,5.750149900550085
2506 PH-LHA Foxb1 Glut_2,3.1273695565341564,5.608437439029136,3.8536180244402938,1.202223442913441,2.539578839634242,2.517279590113779,1.3928566032581116,2.9713194289903964,1.8761663276158023,0.0,0.1165282190515754,1.765598018517655,3.52666059504734,0.9153712090481533,1.1826567301589452,5.384009337157346,1.58713832598054,0.026904923192570717,6.507566875286317,4.551839231105333,4.657607303576523,0.8079868247000019,0.6432029611608955,0.0,0.6233623643939414,3.9515493130416015,1.9163905770591136,1.7159710734078053,5.812018469478307,1.0982522107242199,2.1642686329530867,3.0514385485916993,3.9984074362208335,1.47335373417715,2.429339325829838,3.8621775059217818,2.009164218152507,2.5730383905132164,5.055774102050267,5.483014867546853
