supertype,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok
0538 MEA Otp Foxp2 Glut_1,3.5399072782666074,7.157602321400362,4.189546204548256,1.5067896601421382,2.565874351083843,3.0281602487065435,2.1840689574970917,4.091190952101564,2.184032081155216,0.003246960608787786,0.228456301315158,2.4748449261671577,5.585510221805448,2.7751861263723936,1.2419388646393819,5.849137681761598,2.3042163032332277,0.08997937994065627,6.666502892425637,5.281891863330517,5.156855987255869,1.5393869255103316,1.7570518127453874,0.0,0.7561262353572971,4.959249921561846,1.9652633300793716,1.4222854671914593,6.492565734090369,1.6760837118610057,2.4157603625378576,3.9146704209396264,4.859649761050355,2.0335033190795797,2.8995038894266862,4.819985032237433,2.545496725412755,2.9162714135413075,5.114528251317592,5.856181203929427
0539 MEA-BST Otp Zic2 Glut_1,3.6622516364533437,6.561008950703823,4.113567929462071,1.370465010539439,2.513965977263127,3.0082856039116286,1.808570168137011,3.7134120917428133,2.118861172533683,0.010674364426556756,0.17261862323294938,2.3183201119910537,5.58884342008047,2.1185794782854313,1.143881781608271,5.782953232122223,2.520652049267454,0.0763228888964761,6.732523322644816,5.570223458751834,3.1103116656860075,1.7205103705911076,1.9363088667123027,0.0,0.7845325076202462,4.138293711308441,2.2241797549692213,1.5975460855130157,6.359324508123269,1.8108545218118175,2.56852259301492,4.070726345027734,4.960703976014081,2.270356820179866,3.034811242673192,4.620196635906513,2.2879378115969007,2.792492128605217,5.03218632262217,5.8534542543316315
0540 MEA-BST Otp Zic2 Glut_2,4.108084738757843,7.351604576133847,3.5733713977155697,1.6582936472714451,2.1445219827359776,3.2673273868813877,1.9602148179122134,4.830626345083423,2.3134795684722422,0.018447229456700232,0.2314531432129937,2.9181905537663955,6.591253776458261,2.1532624748561293,1.0342729732987388,6.177845033431657,2.5256348668594266,0.15449474458959048,6.852992393714527,5.492750070638622,4.735284990510837,2.289502138395505,1.8536384335760616,0.0,1.0786170904829073,4.601695427704778,1.8029971289548425,1.1266457887840502,5.832752315212935,1.5986602732010715,2.31907639371184,3.75130079451171,5.363749470728011,2.9453118552057247,2.6632146694404226,4.178103356942337,2.002577380765908,2.571253340264425,4.951358731894499,5.699226574961037
0541 MEA-BST Otp Zic2 Glut_3,4.047220966464184,6.624194623603195,3.961620660688056,1.6983992428076071,2.3419408290112607,3.4029847832976796,2.013659158300181,4.782048847636238,2.4308948555930714,0.0,0.13414601185282723,2.8164642490324425,6.511805546869997,2.703506637010418,1.0357861174911749,5.91024248248241,2.6533997762398642,0.11840462137441166,6.653060877127726,5.558672698599393,4.200976174776671,1.413607949116191,1.7914506224335216,0.0,0.9626824355516277,4.718189733536517,1.7006759995319805,1.5905166610342558,6.026282018129943,1.3806447029113769,2.5989776705132157,4.1083093119449305,4.918298522761611,2.695771872411009,3.048549328475702,4.366368835480487,2.1193913248718763,2.912144905621888,4.985894293863265,5.297013409411321
0542 LHA-MEA Otp Glut_1,3.3239555422667486,7.399870055496313,3.6460750069587853,1.6039101828435425,2.4491637263328405,3.2169080485204224,2.112428190753718,3.9207131835305766,1.9391404713794684,0.006285883666603429,0.17963402407943824,2.239014884013279,5.466309178103307,1.9741445097953652,1.0160715610358366,5.6465350011351765,2.335543965989617,0.023632967396146932,6.743932783527739,5.291215241183141,3.675495105184567,1.6998717939777739,1.5871658300897877,0.0,0.6933058592923887,4.380251065636896,2.2800050920741572,1.3699681661690877,5.939077889387774,1.6072176790541144,2.370882501419942,3.7180026154609243,4.279306974836216,2.3024367657436686,2.9445126545657017,4.095865435812883,1.9732088098100795,2.7083304162238053,4.872814844216511,5.865156140904518
0543 LHA-MEA Otp Glut_2,3.8322745005289716,6.746055708991157,3.3920830647150675,1.696006957689921,2.4767482863532173,3.4360047817230224,1.957134837574429,3.752223332722982,1.9815318478478325,0.02329132556915283,0.17820965184105766,2.3950434658262463,6.50607984330919,1.6906081279118856,1.2935263925128513,5.610549002223545,2.1061660183800592,0.0506662474738227,6.807029112180074,5.046240133709378,4.902270770072937,1.3785246266259088,1.7352334684795803,0.0,0.85935021771325,5.105423159069485,1.7139807674619887,1.3981699784596762,5.892014614741007,1.60663800239563,2.0551158454683094,3.7561890443166095,4.361276989512973,2.5089486201604205,2.5500746329625446,4.022922351625231,2.3608834981918334,2.266698702176412,4.861648037698534,5.9824987517462835
0544 DMH Nkx2-4 Glut_1,4.088694116382888,5.740852258422158,2.491045615438259,1.1868547363714739,1.7674711644649506,3.0657374384728344,1.2380653741684826,2.8156276828411855,1.087378980083899,0.004796882921999152,0.23570903142293295,2.1264316737651825,4.50071808470018,1.3898391606229725,0.7256565780350657,5.456084814487082,1.9483713146412012,0.3777745325456966,6.292661122300408,4.528876433769862,2.4459015465143956,1.4647715511647137,0.8635163243972894,0.0,0.8352792556538726,4.898626958782023,1.6993901806347298,1.4624626916466337,5.057707654255809,0.9041595793131626,2.274568186564879,2.5114617203221177,3.6357830306797316,1.719409363287868,2.5658612896998725,2.944476223804734,2.789703568725875,2.044805641878735,4.197909226471728,5.246963009238243
0545 DMH Nkx2-4 Glut_2,3.963471834582846,5.283180099441451,2.264605994185721,1.0875996764938514,1.880695653081911,2.7618169520149958,1.2864248182201348,2.8289510219214544,1.1638532117523395,0.010873871285955126,0.15292310751700133,1.8868963425360064,4.540514799918995,1.1498999124166807,0.8418391088313398,5.097772044144476,1.9824369313320294,0.25819331187987427,5.993427494784204,4.442766525524446,1.617201515573455,0.940646843653217,0.8796829768695218,0.0,0.668688103504632,4.682648754156851,1.525451666257695,1.0156997724668422,4.7180915978954205,0.8758175410980308,2.258217772387312,2.8722573672675864,3.6982331115083666,1.8312357552710685,2.48864414323065,2.0976046460134294,2.466753980548588,1.8767799229157807,3.806782760191167,5.3812941068269895
0546 MPN-MPO-PVpo Hmx2 Glut_1,4.07413175857136,6.812500758667213,3.5264359237141694,1.759241046416277,2.309786019642229,3.523909933477468,2.2591571819920073,3.85821181983617,1.870538358915748,0.0034656307600826196,0.2389897745468713,2.4158537103606097,5.161234235487921,2.2102042948234977,1.1815169395049872,5.645661503593357,2.2627437423074865,0.3801941539166291,7.005912343546145,5.105160928875035,4.39679470606622,1.3867709695259272,1.4705435080679854,0.0,0.9072140591337502,4.949655961783635,2.2565961368166643,1.9680348493460287,5.936511396328148,1.3428873299174227,2.970622833581329,3.6380190015528244,4.548585371474999,2.051813017426199,2.8048274983904955,4.686262590692222,2.768721637870535,2.847961488142179,5.202297472195818,5.856374501837471
0547 MPN-MPO-PVpo Hmx2 Glut_2,3.744149609944706,6.27591024562608,3.556747920995543,1.4596398255016432,2.46124396608733,3.7484436611247722,1.8131601695931114,3.7249419741234924,1.5362879546275132,0.022387485837311726,0.2534794536740499,2.045656129956419,3.766421642192413,1.3197627622834807,0.977044379693799,5.824417608447123,2.011980612031584,0.2440522685321658,6.874913013658149,4.790616993300259,3.8711737468947143,0.762630153778165,1.5053680189485286,0.0,0.7964476949089305,3.5866255100811064,1.8820478655885922,1.9791419495661706,5.787820906271233,1.4068792529154726,2.8399141143676667,3.7133027372401877,4.169310222026042,1.9226715012929325,3.106258047373187,4.52864210747909,2.259389299839692,2.7835489783918668,4.779682001172195,5.8316306179440875
